"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"649","Degs2",916.260450809209,2.39634461614255,0.975336399407621,2.45694164351703,0.0140125446820392,0.132970507129774
"650","Traf3",374.022392561521,1.05075883134725,0.520769892691337,2.01770272455064,0.0436222309156308,0.245353132650004
"651","Tnfaip2",697.025673523307,1.78262353756476,0.811733131980746,2.19607093431668,0.0280868666051296,0.194382296427758
"652","Ppp1r13b",636.620666730176,2.21339475240866,0.949853083936979,2.33024958263494,0.019792963769475,0.159492134439055
"653","2010107E04Rik",3373.26598588732,-3.80652627390074,1.44981108095391,-2.62553261173602,0.00865135210038249,0.103561975778288
"654","Kif26a",76.600561669544,3.27838201720992,0.944057904083869,3.47264929728153,0.000515348289361132,0.019063817556583
"655","Siva1",166.667634323814,-3.06550291473736,1.50929494121516,-2.0310827466693,0.0422466013514263,0.24091590969988
"656","Pld4",68.4025995744327,4.28130125229133,2.07669001629869,2.06159861062074,0.039245966429782,0.232042353889072
"657","Zfp386",225.191035316285,-1.2686897252718,0.549764163543032,-2.30769811749015,0.0210159328627166,0.165473561631083
"658","Ncapg2",171.460368923583,-3.08819986547441,1.23125884419043,-2.50816461546307,0.0121360114755085,0.12303951458421
"659","Itgb8",108.215677782528,-5.16387827955638,1.87194523304008,-2.75856269105167,0.00580561682697758,0.0819731275837703
"660","Fam208b",412.409986662136,-1.62387222715948,0.723330735515381,-2.24499270862928,0.0247686006497192,0.181694189107621
"661","Calml3",13344.1073814774,1.90599063678308,0.722848787958272,2.63677641649875,0.00836979778562407,0.101318250945494
"662","Tubal3",10.2381443624569,5.6686990003441,2.70649658251864,2.09447853618528,0.0362173731268029,0.220252980751317
"663","Akr1c14",37.3285884188456,5.66728411022745,2.49204744707282,2.2741477562493,0.0229571041698702,0.174917349314517
"664","Akr1c13",29.381595799992,-4.61163730781009,2.03176881105906,-2.26976478953148,0.0232218579950209,0.175867649167317
"665","Idi2",70.8031870724522,5.9470880792416,2.13555989887474,2.78479104349881,0.00535622278610629,0.0777684331497185
"666","Dip2c",147.540594074658,1.7574351440796,0.811144436936477,2.16661184377602,0.0302644635431433,0.199833370420858
"667","B3galnt2",511.625921560838,-1.36448361201645,0.504294320802499,-2.70572869003384,0.00681547027967628,0.0904189723459518
"668","Mrpl32",546.264021116459,-1.54115262758712,0.711494545498926,-2.16607792334712,0.03030523288738,0.199881910216939
"669","Gpr141",100.33561362886,-2.99409419257185,1.20256118578706,-2.4897645358579,0.0127827751260865,0.125979307352905
"670","Zkscan3",645.357813415537,-1.57391441983488,0.529315548580852,-2.97348986640332,0.0029443412873346,0.0556067262423806
"671","Zfp322a",272.828862328058,-1.26811917345586,0.484179995199893,-2.61910691484129,0.00881603118805153,0.104701659602147
"672","Hist1h2be",80.8546078104186,-2.44611197842569,1.16213664730156,-2.10484023897315,0.0353052171636128,0.217716354220456
