"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1501","Ap4b1",227.1095577,-1.432222779,0.409530768,-3.497228755,0.000470119,0.006349079
"1502","St7l",255.8926435,1.283201867,0.344083559,3.72933212,0.000191988,0.003224768
"1503","Ddx20",242.1360305,1.769104833,0.450187238,3.929708986,8.5e-05,0.00176637
"1504","2010016I18Rik",233.138255,-2.573403464,0.716912233,-3.589565565,0.00033123,0.004880792
"1505","Kcna2",11.7815405,-8.216839151,2.002504553,-4.103281132,4.07e-05,0.001026276
"1506","Strip1",2516.912181,-1.192471385,0.45012507,-2.649200112,0.008068254,0.049795901
"1507","4933431E20Rik",388.3439079,-1.568951653,0.534312258,-2.936394642,0.003320516,0.026278584
"1508","Gstm6",90.98811527,2.701585198,0.634496995,4.257837657,2.06e-05,0.000608901
"1509","Ampd2",838.3532059,-1.910965255,0.571628835,-3.343017599,0.000828726,0.009420634
"1510","Psma5",1456.918206,1.34512051,0.501025143,2.684736543,0.0072587,0.046328471
"1511","Gpsm2",847.0906058,1.346011899,0.465843732,2.889406481,0.003859698,0.029221526
"1512","Amy1",34.22800374,-5.534690497,2.03122171,-2.724808655,0.006433876,0.042311615
"1513","Col11a1",5.970731126,-9.109646007,2.698836219,-3.375397863,0.00073709,0.00864759
"1514","Cdc14a",79.4564221,-2.290236482,0.699736207,-3.272999822,0.001064125,0.011357322
"1515","Snx7",337.473446,1.082047964,0.369045333,2.932019094,0.00336766,0.026508148
"1516","Tmem56",1581.384859,-3.678987927,0.723054544,-5.088119506,3.62e-07,2.65e-05
"1517","Cnn3",1717.542345,-3.105312867,0.658149522,-4.718248307,2.38e-06,0.000121868
"1518","F3",1336.609859,-2.429254367,0.906044824,-2.681163563,0.007336665,0.046767814
"1519","Abca4",25.54938845,-8.163611938,1.270752625,-6.424233781,1.33e-10,4.25e-08
"1520","Gclm",263.5173973,1.39818691,0.501253366,2.789381586,0.00528088,0.036608864
"1521","1810037I17Rik",4935.379731,4.163523656,1.046528958,3.978412278,6.94e-05,0.001518731
"1522","Sec24d",373.2679289,2.919788161,0.635882582,4.59170961,4.4e-06,0.000188734
"1523","Elovl6",5398.474448,-2.754417471,0.893343636,-3.083267579,0.00204741,0.0183586
"1524","Ccdc109b",66.22339067,4.756472038,1.549392393,3.069895051,0.00214134,0.01895752
"1525","Lef1",7.33960517,-5.070085538,1.525529984,-3.323491239,0.000888982,0.009877835
"1526","Hadh",3694.717926,1.807391518,0.499078711,3.621455854,0.00029295,0.004427085
"1527","Dkk2",16.46091636,-6.817238262,2.250754294,-3.028868269,0.002454717,0.020912719
"1528","Cenpe",141.1256861,3.958288001,0.986438419,4.012706647,6e-05,0.001358685
"1529","Manba",356.1101515,1.759499401,0.492348174,3.573689299,0.000351987,0.005065245
"1530","Ddit4l",257.7621499,6.544608368,1.566313258,4.178352148,2.94e-05,0.000808742
"1531","Dapp1",325.4212186,-2.279135515,0.57025929,-3.996665297,6.42e-05,0.001430899
"1532","Trmt10a",302.9332805,-1.984528366,0.454036338,-4.370858017,1.24e-05,0.00041349
"1533","Adh1",274.017042,-4.515244057,1.533937198,-2.943565137,0.003244555,0.025837084
"1534","Adh6a",2431.486261,-7.04580748,2.098995123,-3.356752668,0.000788636,0.00908587
"1535","Eif4e",3621.850239,-1.940924538,0.581272553,-3.339095449,0.000840517,0.009498458
"1536","Gbp2",407.1265324,4.992202432,1.869149982,2.670841013,0.007566147,0.047627787
"1537","Lmo4",506.4472727,-2.755754137,0.592648735,-4.649894575,3.32e-06,0.00015467
"1538","Hs2st1",390.1882415,1.428586854,0.371239164,3.848157716,0.000119009,0.002272119
"1539","15-Sep",2307.003753,1.599591263,0.523001163,3.058485097,0.002224591,0.019481337
"1540","Col24a1",6.516200969,-8.918568705,3.075110285,-2.900243529,0.003728728,0.028553476
"1541","Ttll7",302.9315656,4.409775996,0.802693941,5.493720294,3.94e-08,4.69e-06
"1542","Acadm",1748.30197,-1.399884096,0.506349769,-2.764658311,0.005698245,0.038769532
"1543","Cth",72.18142797,-4.044614625,0.55899863,-7.235464284,4.64e-13,4.75e-10
"1544","Depdc1a",58.87208236,6.488490222,1.640858806,3.954325747,7.68e-05,0.001633771
"1545","Impad1",998.5218899,1.772216131,0.564081603,3.141772613,0.001679284,0.015853142
"1546","Fam110b",8.199913117,-5.470452053,1.859919845,-2.941230004,0.003269117,0.026019191
"1547","Nsmaf",528.926314,-1.953588381,0.507652375,-3.848279803,0.00011895,0.002272119
"1548","Chd7",1463.773101,-3.205083145,0.743761849,-4.309286836,1.64e-05,0.000510581
"1549","Dpy19l4",138.7339953,2.403973067,0.789305932,3.045679716,0.00232155,0.020112683
"1550","Rad54b",42.14239141,3.555090515,1.265761211,2.808658129,0.004974844,0.03489657
"1551","Pdp1",227.7499378,1.819838947,0.590957554,3.079474887,0.002073659,0.018550674
"1552","Tmem64",344.3939487,-2.777713093,0.783371894,-3.545842166,0.000391361,0.005482972
"1553","Cpne3",771.1671525,1.539542185,0.509018086,3.024533363,0.00249017,0.021167823
"1554","Atp6v0d2",160.0661805,-6.293273902,2.199945413,-2.860650026,0.004227735,0.031059299
"1555","Ttpa",293.6976948,2.078432979,0.642402802,3.235404597,0.001214705,0.012431488
"1556","Usp45",284.1511346,1.230709086,0.348675298,3.529670994,0.000416077,0.00574029
"1557","Bach2",44.39404936,-2.858406469,0.890082039,-3.21139664,0.001320915,0.013242752
"1558","Rragd",243.7367316,-3.743994015,1.281511876,-2.921544532,0.003483005,0.02711768
"1559","Gabrr2",4.907874695,-7.313765645,2.542621513,-2.876466516,0.004021549,0.030038531
"1560","Cnr1",8.149604149,-7.338564628,2.050786238,-3.578415191,0.000345684,0.005021567
"1561","Rars2",472.0851065,1.185509412,0.346524979,3.421136958,0.000623599,0.007618518
"1562","Mob3b",178.6333695,-1.519307947,0.570706415,-2.662153266,0.007764252,0.048487925
"1563","Ndufb6",1210.043074,2.831040513,0.996854383,2.839973983,0.004511721,0.032539017
"1564","Dnaja1",2476.10994,-1.861411892,0.498586284,-3.733379662,0.000188927,0.003194309
"1565","Aqp3",8434.399634,4.320425241,0.909960716,4.747925011,2.06e-06,0.000108915
"1566","Ube2r2",7801.539796,-2.687008889,0.693943071,-3.872088359,0.000107907,0.002091324
"1567","Fam219aos",53.02986821,-2.190057607,0.762769507,-2.87119187,0.004089272,0.03037604
"1568","Fam219a",164.7499839,-2.139576142,0.593729564,-3.603620692,0.000313815,0.004682545
"1569","Ccl19",45.85153518,-4.921793145,1.209734576,-4.068490101,4.73e-05,0.00114707
"1570","Fam205a1",26.63667234,-2.914555956,1.028311456,-2.834312444,0.004592441,0.032935707
"1571","Dnajb5",505.5235369,-2.405122147,0.712923453,-3.373605031,0.000741907,0.008685152
"1572","Fam214b",1690.508226,-1.183508515,0.441820278,-2.678710265,0.007390631,0.047014327
"1573","Atp8b5",6.529715271,-5.930768067,1.802580175,-3.29015494,0.001001322,0.010868166
"1574","Npr2",64.55706515,-5.261554839,1.226351002,-4.290415086,1.78e-05,0.000541491
"1575","Melk",96.19381096,2.653737469,0.852364869,3.113382033,0.001849564,0.016980857
"1576","Zcchc7",829.3617582,-1.333605078,0.37366263,-3.569008435,0.000358335,0.005146962
"1577","Fbxo10",112.0943233,1.953526101,0.598909011,3.261807827,0.001107042,0.011669495
"1578","Aldh1b1",11.95248468,-3.981220992,1.384672904,-2.875206831,0.004037629,0.030079652
"1579","Xpa",182.2531112,-1.045495981,0.394774164,-2.648339424,0.008088827,0.049886507
"1580","Tgfbr1",320.1167092,1.742626532,0.46674967,3.733535647,0.00018881,0.003194309
"1581","Smc2",278.801068,4.816373347,0.90938239,5.29631253,1.18e-07,1.15e-05
"1582","Fktn",51.33976304,4.533303812,1.417735216,3.197567333,0.001385921,0.013669165
"1583","Tmem245",202.9526791,2.684324467,0.791690171,3.390624976,0.000697335,0.008340338
"1584","Epb4.1l4b",521.1272393,-2.425124862,0.420159927,-5.771908997,7.84e-09,1.27e-06
"1585","1700042G15Rik",8.58690686,-3.511368654,1.296299669,-2.708763057,0.006753455,0.043980446
"1586","Txn1",10173.10249,3.021317797,0.972509644,3.10672271,0.001891738,0.017211098
"1587","Svep1",203.374283,7.421950029,1.270435107,5.842053631,5.16e-09,9.21e-07
"1588","Lpar1",56.57905419,-4.233987308,1.572438728,-2.692624669,0.007089203,0.045435344
"1589","Ptgr1",2713.22698,3.031644949,1.044689479,2.901957959,0.003708383,0.028411834
"1590","Gm12596",6.794587727,-5.304293133,1.597264467,-3.320860912,0.000897402,0.009958252
"1591","Snx30",237.0524365,-3.608858751,0.778599049,-4.635066989,3.57e-06,0.000163701
"1592","Slc46a2",2356.56292,-1.986199285,0.620921796,-3.198791374,0.00138005,0.013639864
"1593","Col27a1",74.97892769,-5.823965702,1.269251088,-4.588505582,4.46e-06,0.000188736
"1594","Orm1",8137.860747,-2.892924835,0.746712336,-3.874215942,0.000106969,0.002083649
"1595","Orm3",9.398977283,-5.741583641,1.506415457,-3.81142109,0.00013817,0.002526253
"1596","Orm2",1112.362966,-4.398810525,0.885965336,-4.964991685,6.87e-07,4.35e-05
"1597","6330416G13Rik",144.827494,-1.718178051,0.606695679,-2.832026188,0.004625406,0.033094909
"1598","Tnfsf15",49.37246295,-3.158339708,1.191035759,-2.651758928,0.008007369,0.049573601
"1599","Cdk5rap2",75.05658455,-1.486650076,0.557970429,-2.664388646,0.00771284,0.048245272
"1600","Tle1",351.2236533,1.436336998,0.486443542,2.952731147,0.003149762,0.025291894
"1601","C630043F03Rik",90.86482583,4.312040184,0.9774454,4.411540718,1.03e-05,0.000356886
"1602","Tyrp1",18.49656641,-5.841719125,2.042455345,-2.860145335,0.004234469,0.031079061
"1603","Snapc3",224.8330356,1.130601479,0.423543769,2.669385227,0.007599024,0.04778617
"1604","Focad",344.8494497,1.30131485,0.425741291,3.056585956,0.002238733,0.01957172
"1605","Gm12603",30.08402044,12.86755174,3.4823287,3.695099702,0.000219801,0.003558063
"1606","Cdkn2b",793.111343,-1.915240408,0.477036491,-4.01487191,5.95e-05,0.001357221
"1607","Fggy",83.29298401,-3.074742823,0.722040294,-4.258408915,2.06e-05,0.000608515
"1608","Cyp2j6",1307.176736,-1.473907872,0.520717352,-2.830533428,0.004647045,0.03321881
"1609","Cyp2j9",97.00421629,-2.178510855,0.623341494,-3.494891446,0.000474255,0.006385991
"1610","Ak4",486.2381105,2.549981632,0.614392863,4.150408939,3.32e-05,0.000890173
"1611","Dnajc6",21.68583748,-3.680128988,1.354201894,-2.717563019,0.006576463,0.043028378
"1612","Ssbp3",555.0571104,-2.006379495,0.665113806,-3.016595773,0.002556304,0.021574873
"1613","Lrrc42",372.0409325,-1.091598734,0.380225135,-2.870927338,0.004092696,0.030386784
"1614","Glis1",5.330909073,-6.317778547,2.190968851,-2.883554708,0.003932143,0.029566097
"1615","Podn",54.0190383,-3.213694345,1.026524264,-3.130655999,0.001744163,0.016267176
"1616","Orc1",73.14171517,4.180887529,1.183656667,3.53217926,0.00041215,0.005701468
"1617","Rab3b",8.600472366,-5.275479084,1.476158409,-3.573789271,0.000351852,0.005065245
"1618","8030443G20Rik",41.61346868,-2.993448663,1.045133408,-2.864178523,0.004180923,0.030744788
"1619","Nrd1",11903.12314,-2.321394332,0.8028675,-2.891379129,0.003835551,0.029126222
"1620","Eps15",2367.350528,-1.039145222,0.36987524,-2.809447913,0.004962655,0.03484287
"1621","Skint7",392.926417,-3.90459961,1.355124379,-2.881358841,0.003959646,0.02970024
"1622","Skint1",896.4333198,1.939171771,0.481930061,4.023761807,5.73e-05,0.00132173
"1623","Skint6",1263.788283,-2.388955148,0.881470196,-2.710193901,0.006724388,0.043846893
"1624","Skint5",1352.212419,-3.300302092,0.931700677,-3.542234296,0.000396753,0.005543359
"1625","Stil",32.80225717,4.760644427,1.560034356,3.05162794,0.00227604,0.019818959
"1626","Mob3c",119.6014232,-2.410714809,0.661772977,-3.642812404,0.000269675,0.004128128
"1627","Nsun4",174.8332278,-1.528715227,0.419604431,-3.643229464,0.000269239,0.004126655
"1628","Rad54l",40.25332073,7.200067767,1.932940458,3.724929932,0.000195369,0.003243118
"1629","Ccdc17",100.1682602,-1.890881407,0.665386375,-2.841779571,0.00448625,0.032431408
"1630","Hpdl",47.50213491,-3.755877748,0.860296177,-4.365796163,1.27e-05,0.000420442
"1631","Kif2c",110.3560405,4.161878034,1.202791851,3.460181437,0.000539812,0.006936759
"1632","Slc6a9",758.3099374,-2.267255761,0.52339788,-4.331801575,1.48e-05,0.000472554
"1633","Elovl1",9649.306966,-2.02877196,0.612872202,-3.310269177,0.000932063,0.01022475
"1634","Cdc20",308.1608914,4.071531406,1.04086608,3.91167652,9.17e-05,0.001858268
"1635","2610528J11Rik",239.0397049,1.081118944,0.334537378,3.231683555,0.001230633,0.01254217
"1636","Cfap57",1067.336706,-3.277266944,0.951526438,-3.444220584,0.000572708,0.007220634
"1637","Slc2a1",2196.89537,2.16681746,0.741660497,2.921575936,0.003482654,0.02711768
"1638","Edn2",17.01825378,-4.575644435,0.956369267,-4.784390916,1.72e-06,9.27e-05
"1639","Foxo6",23.21611214,-2.37017236,0.891683794,-2.658086168,0.00785858,0.048948465
"1640","Cited4",298.1858847,-4.086800147,0.734515508,-5.563939903,2.64e-08,3.38e-06
"1641","Smap2",2653.905991,-2.279714951,0.686656455,-3.320022603,0.000900102,0.009980997
"1642","Ppt1",709.2095853,-1.080224879,0.392670552,-2.750969923,0.00594191,0.039860852
"1643","Maneal",181.1771332,-2.587592153,0.848387093,-3.050013578,0.00228831,0.019914518
"1644","Sh3d21",516.9419105,-2.394378939,0.789794061,-3.031649714,0.002432213,0.020790143
"1645","Ago4",370.3049713,-1.761683984,0.601996857,-2.926400635,0.00342909,0.026820198
"1646","Clspn",76.87000603,3.051221986,1.062917803,2.870609542,0.004096812,0.030402659
"1647","5730409E04Rik",142.2698607,-3.624811183,1.161367908,-3.121156662,0.001801422,0.016620691
"1648","Gja4",62.50307265,-3.872319996,0.82360195,-4.701688717,2.58e-06,0.000128631
"1649","Tmem54",2911.151649,-1.186995068,0.429155454,-2.765886014,0.005676837,0.038713904
"1650","Bsdc1",1091.339484,-1.121943527,0.416599684,-2.693097404,0.007079158,0.045389898
"1651","Hdac1",756.2037021,1.251074493,0.456071208,2.743156048,0.006085176,0.040538825
"1652","Dcdc2b",290.6552285,-2.575199826,0.649894761,-3.962487437,7.42e-05,0.001592128
"1653","Serinc2",1671.948027,1.277821624,0.444297287,2.876050926,0.004026847,0.030038531
"1654","Rcc1",714.5074036,1.507938033,0.4789916,3.148151309,0.001643066,0.015607098
"1655","Gpr3",48.7158571,-3.115866708,0.914307533,-3.407897884,0.000654654,0.007903673
"1656","Cd164l2",15.76740255,-3.310167817,1.220155723,-2.712906027,0.006669602,0.043600642
"1657","Cd52",365.3271344,-2.841638128,0.744169829,-3.818534448,0.000134247,0.002479855
"1658","Ubxn11",39.46872866,-3.023903762,0.863084609,-3.503600611,0.000459013,0.006231956
"1659","Cnksr1",549.5925696,-2.055689859,0.51361855,-4.002366854,6.27e-05,0.001404986
"1660","Slc30a2",59.56397179,-2.203868452,0.677786623,-3.251566757,0.001147708,0.011950628
"1661","Extl1",1544.048988,-1.516951737,0.331845459,-4.571259598,4.85e-06,0.000203022
"1662","Paqr7",1038.246454,-4.833725052,1.024352038,-4.718812354,2.37e-06,0.000121868
"1663","Sepn1",66.95347941,-2.98746409,0.772948864,-3.865021647,0.000111079,0.002142006
"1664","Man1c1",58.03474,-7.384405563,1.372878856,-5.378774339,7.5e-08,8e-06
"1665","Rsrp1",6819.255338,-2.520902505,0.711592089,-3.542623007,0.000396169,0.005540232
"1666","Syf2",1061.064732,-1.560505262,0.357197723,-4.368743591,1.25e-05,0.000415706
"1667","Ifnlr1",504.6272375,-2.06367656,0.64461984,-3.201385427,0.001367685,0.013596341
"1668","Myom3",272.7867313,-1.771746757,0.506955688,-3.494874995,0.000474284,0.006385991
"1669","Fuca1",2321.377693,-2.278862198,0.562840649,-4.048858595,5.15e-05,0.001215072
"1670","E2f2",616.3231877,-1.854226112,0.474924391,-3.90425539,9.45e-05,0.001894126
"1671","Asap3",381.2929266,-5.01723499,0.778590458,-6.443997532,1.16e-10,4.06e-08
"1672","Tcea3",136.3658116,-4.180270605,1.21834006,-3.431119721,0.000601095,0.007444626
"1673","Htr1d",5.627043554,-7.279529917,2.548108124,-2.856837136,0.004278853,0.031328058
"1674","Pink1",1805.186039,-2.909483627,0.744906241,-3.905838706,9.39e-05,0.001893879
"1675","Camk2n1",67.71855932,-3.520844003,0.863894781,-4.075547253,4.59e-05,0.001121675
"1676","Pla2g2d",162.1006569,2.682441238,0.719208482,3.729713019,0.000191698,0.00322342
"1677","Pla2g2e",43.19602285,-5.719554538,1.076966932,-5.310798657,1.09e-07,1.08e-05
"1678","Padi4",139.1611716,-3.83921829,0.894197048,-4.293481285,1.76e-05,0.000537436
"1679","Padi3",565.866633,-7.964024988,1.842991024,-4.321250013,1.55e-05,0.00048862
"1680","Padi1",206.3380369,-4.675009368,0.965031921,-4.844409044,1.27e-06,7.23e-05
"1681","Kazn",1108.63612,-1.635369982,0.436387543,-3.747517563,0.000178593,0.003087515
"1682","1700012P22Rik",49.7805471,-3.106382538,0.822503749,-3.77673967,0.000158895,0.002833007
"1683","Dhrs3",946.7202031,-2.044492235,0.497563529,-4.109007424,3.97e-05,0.001008569
"1684","Tnfrsf1b",137.1770178,-4.092429777,1.031084549,-3.969053536,7.22e-05,0.001561981
"1685","Gm13242",31.36096213,-3.88557864,1.061798949,-3.65942973,0.000252777,0.003924174
"1686","Zfp600",56.11248461,-4.321571879,0.935667284,-4.618705766,3.86e-06,0.000172517
"1687","Rex2",50.48805727,-4.377420227,0.979999408,-4.466758032,7.94e-06,0.000289908
"1688","Mfn2",1008.604544,-1.859541758,0.538753445,-3.451563557,0.000557348,0.007079247
"1689","Lzic",237.4413864,2.123978028,0.487411641,4.357667833,1.31e-05,0.000432622
"1690","Ctnnbip1",7892.881293,-2.045543509,0.6991029,-2.925954833,0.003434008,0.026844999
"1691","Pik3cd",126.0597422,-2.989954296,1.045654101,-2.859410481,0.004244292,0.031121432
"1692","H6pd",180.7508699,4.559237682,0.998775657,4.564826595,5e-06,0.000208213
"1693","Car6",1417.467409,-5.142428019,0.986690381,-5.211795027,1.87e-07,1.64e-05
"1694","Vamp3",3389.953624,1.020969498,0.329877582,3.094995099,0.001968161,0.017772429
"1695","Thap3",168.8720193,-2.268818677,0.676198294,-3.355256432,0.000792914,0.009114662
"1696","Gpr153",49.07323983,-2.821423126,0.891237114,-3.165737919,0.001546901,0.014920931
"1697","Chd5",7.763842955,-4.309820079,1.615402354,-2.667954561,0.007631458,0.047911714
"1698","Smim1",15.52551698,-5.325024813,1.983072925,-2.685239027,0.007247795,0.046297325
"1699","Ccdc27",6.825538336,-7.571922983,2.519269268,-3.005602887,0.002650549,0.022175314
"1700","Rnf223",1018.288015,-2.119381194,0.602483373,-3.51774221,0.000435235,0.005956479
"1701","Cdk6",69.61388433,2.772239091,0.798938351,3.469903637,0.000520645,0.006786934
"1702","Ankib1",609.9637441,1.466102661,0.33975997,4.315112999,1.6e-05,0.000499324
"1703","Sri",486.2039039,1.002253683,0.306883396,3.265910432,0.001091128,0.0115652
"1704","Dbf4",186.2593016,2.13495146,0.580604856,3.677116092,0.000235886,0.003731537
"1705","Abcb1b",183.971447,2.544036569,0.784583892,3.242529695,0.001184736,0.012244928
"1706","Sema3d",1269.15393,-2.445075436,0.779326109,-3.137422712,0.001704402,0.016064894
"1707","Gnai1",1089.012922,2.171572485,0.555663666,3.908069966,9.3e-05,0.001881416
"1708","Ptpn12",1163.926315,-1.647822409,0.395425157,-4.167216933,3.08e-05,0.000840229
"1709","Reln",20.91406757,-9.434667602,2.773739888,-3.401424785,0.000670356,0.008067891
"1710","Atg9b",6256.301814,-3.133587526,0.907786348,-3.451899813,0.000556654,0.007076279
"1711","Smarcd3",188.5809751,-2.765577787,0.970020066,-2.851052141,0.004357482,0.031754455
"1712","Prkag2os1",11.3122257,-5.482023375,1.651521195,-3.319378154,0.000902182,0.009996849
"1713","Insig1",1155.541763,-2.029351139,0.575483428,-3.526341575,0.000421343,0.005797335
"1714","Shh",5.995807041,-9.067555647,2.315450005,-3.916109451,9e-05,0.001831851
"1715","Tyms",311.0319191,1.83115628,0.65892749,2.778995121,0.005452734,0.037579854
"1716","Drc1",12.33622336,-3.783024793,1.048011536,-3.609716747,0.000306532,0.004582766
"1717","Cenpa",270.6625799,4.024289897,1.119292094,3.595388477,0.000323908,0.004795896
"1718","Mapre3",375.7037797,-1.419594973,0.349737161,-4.059033848,4.93e-05,0.001179645
"1719","Tcf23",269.6274993,6.672236607,1.029809993,6.479094835,9.23e-11,3.55e-08
"1720","Cad",298.0237567,2.013611678,0.659150202,3.054860141,0.002251655,0.019651156
"1721","AI839979",16.0308331,-4.09442504,1.436546972,-2.850185284,0.004369377,0.031826043
"1722","Bre",156.8562275,-2.746595288,0.585599802,-4.690225779,2.73e-06,0.000133575
"1723","Plb1",309.2851607,-4.921072922,0.880172639,-5.59103147,2.26e-08,2.97e-06
"1724","Yes1",815.4279733,1.027495584,0.295445759,3.477780793,0.000505583,0.006680544
"1725","Mfsd10",252.343005,1.967345077,0.728938218,2.698918824,0.006956514,0.044771636
"1726","Rgs12",1107.67731,1.44633265,0.545793662,2.649962341,0.008050074,0.049710997
"1727","Sh3tc1",31.58362899,-2.499265777,0.942081701,-2.652918292,0.007979919,0.04947292
