"","X1","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1081",2210,"Mmp12",854.2947467,-3.605374984,1.107878014,-3.254306826,0.001136694,0.011876177
"1082",2211,"Mmp10",69.77285488,-6.135315464,1.798374685,-3.411589095,0.000645854,0.007833894
"1083",2214,"Maml2",108.9653272,-4.161281031,0.943577541,-4.410110297,1.03e-05,0.000358441
"1084",2220,"AB124611",24.15225037,-3.775193857,1.143007504,-3.302860081,0.000957041,0.010468874
"1085",2222,"Kank2",83.32082959,-2.67118299,0.895818938,-2.98183358,0.002865277,0.023572052
"1086",2223,"Rgl3",7.199739004,-7.713307514,2.225251621,-3.46626307,0.000527747,0.006827389
"1087",2225,"Bbs9",42.39811912,-4.030285503,0.892531812,-4.515565101,6.31e-06,0.000245702
"1088",2226,"Bmper",10.50996519,-10.26097879,2.633150424,-3.896844896,9.75e-05,0.001945156
"1089",2227,"Glb1l2",129.0942592,-3.142653372,0.936217111,-3.356757035,0.000788624,0.00908587
"1090",2230,"Adamts15",19.12676602,-8.898940289,2.561177459,-3.474550449,0.00051171,0.006733728
"1091",2231,"Pknox2",43.33312957,-6.700314387,2.069960559,-3.236928529,0.001208237,0.012404402
"1092",2232,"Gramd1b",14.76357232,-5.01136521,1.500074736,-3.340743691,0.000835543,0.009484094
"1093",2233,"Ubash3b",140.8546625,-3.306379953,0.781500575,-4.230809366,2.33e-05,0.000667668
"1094",2235,"Sorl1",59.40011731,-3.11143262,0.928080054,-3.352547665,0.000800715,0.009183718
"1095",2236,"Usp2",2051.355269,-2.167990127,0.762941163,-2.841621649,0.004488472,0.03243222
"1096",2240,"Phldb1",140.0976125,-2.811979608,0.899360232,-3.126644372,0.001768137,0.016389923
"1097",2241,"Cd3g",133.4287115,-3.30124789,1.135656727,-2.906906473,0.003650223,0.028078218
"1098",2243,"Scn2b",27.73758973,-6.369460908,1.379837269,-4.616095718,3.91e-06,0.00017369
"1099",2244,"Tmprss13",5976.116484,-2.110559112,0.729075647,-2.894842423,0.003793489,0.028941094
"1100",2245,"Fxyd6",317.2223911,-2.368223992,0.86632437,-2.733645819,0.006263738,0.041458825
"1101",2246,"Fxyd2",17.01155699,-6.223447592,2.205355656,-2.821970042,0.004772964,0.033898187
"1102",2248,"Ncam1",24.23677299,-9.284205108,2.460745251,-3.772924119,0.000161345,0.00285638
"1103",2249,"Plet1",458.1017035,-2.821047964,0.804890231,-3.504885332,0.000456804,0.006207445
"1104",2250,"Cryab",1108.785218,-2.329259429,0.847666671,-2.74784831,0.005998776,0.040172192
"1105",2253,"Dmxl2",91.18705959,-2.446938706,0.712540247,-3.434105955,0.000594512,0.007398422
"1106",2258,"Pstpip1",187.1662743,-2.830398032,0.726922015,-3.893674936,9.87e-05,0.001963274
"1107",2260,"Cspg4",30.47035089,-6.835112459,1.971202394,-3.467483846,0.000525355,0.006807914
"1108",2261,"Lman1l",18.00533364,-4.819303827,1.178552029,-4.089173586,4.33e-05,0.001074869
"1109",2263,"Sema7a",129.8543043,-2.581186018,0.648600535,-3.979623632,6.9e-05,0.001515481
"1110",2264,"Stra6",10.87515802,-5.967627676,1.810967104,-3.295271164,0.000983267,0.010694861
"1111",2268,"Smad6",11.52552028,-6.012347274,1.520777064,-3.95347051,7.7e-05,0.001637357
"1112",2276,"Tpm1",11327.13319,-2.534191589,0.872961263,-2.902982867,0.003696269,0.028333143
"1113",2277,"Tln2",170.9431245,-3.474235983,0.659807821,-5.265527132,1.4e-07,1.3e-05
"1114",2279,"Cgnl1",115.4865164,-7.248651611,1.272288289,-5.697334225,1.22e-08,1.75e-06
"1115",2280,"Dyx1c1",5.159137543,-7.858353162,2.31481514,-3.394808089,0.000686767,0.008233171
"1116",2282,"Myo5a",850.7533916,-3.513983197,0.512899664,-6.851209784,7.32e-12,4.69e-09
"1117",2283,"Tmod2",18.93827765,-8.745168382,2.492748155,-3.508243849,0.000451075,0.006145902
"1118",2285,"Mlip",62.88687513,-10.46363611,2.60371594,-4.018731825,5.85e-05,0.0013422
"1119",2287,"Tbc1d2b",436.3924339,-2.103963602,0.613197433,-3.4311357,0.00060106,0.007444626
"1120",2288,"Slc9a9",254.6779869,-3.591522754,0.67891497,-5.290092147,1.22e-07,1.17e-05
"1121",2289,"Pxylp1",28.37203616,-4.306860758,0.938478646,-4.589194201,4.45e-06,0.000188736
"1122",2293,"Ephb1",82.86156162,-7.405317245,1.099381878,-6.735891682,1.63e-11,9.63e-09
"1123",2296,"Amotl2",1572.062903,-2.102482836,0.682366073,-3.081165547,0.00206192,0.018456403
"1124",2297,"Rab6b",10.97486001,-5.980217362,1.994786987,-2.997922787,0.002718265,0.022606612
"1125",2299,"Acpp",9313.379874,-2.080348204,0.678167138,-3.067603968,0.002157824,0.019070497
"1126",2301,"Abhd14b",149.486956,-2.076729742,0.687920545,-3.018851169,0.002537351,0.021481635
"1127",2302,"Pcbp4",109.4403958,-2.50759031,0.684159632,-3.665212318,0.000247133,0.003852124
"1128",2304,"Dock3",53.67041398,-3.480303582,0.648786517,-5.364327849,8.13e-08,8.61e-06
"1129",2307,"Slc38a3",98.39565937,-5.882549663,1.335023258,-4.406327478,1.05e-05,0.000363934
"1130",2309,"4930447F24Rik",10.5202246,-4.098340896,1.32142789,-3.101448765,0.001925762,0.017451082
"1131",2311,"Ip6k2",1159.835288,-2.42670102,0.538025537,-4.510382598,6.47e-06,0.000249676
"1132",2313,"Mir6236",6358.133283,-3.937259809,1.442561506,-2.729353163,0.00634587,0.041840275
"1133",2314,"Tmie",45.88352415,-3.190188245,1.159871171,-2.750467747,0.005951025,0.03988718
"1134",2317,"Glb1",178.3388903,-2.101880856,0.560056476,-3.752980182,0.000174745,0.003036553
"1135",2318,"Tmppe",1027.039996,-2.158298075,0.474188478,-4.55156162,5.32e-06,0.000215933
"1136",2320,"Cmtm7",109.2669407,-2.561742177,0.949744406,-2.697296409,0.006990502,0.044915142
"1137",2321,"Cmtm8",387.8045612,-2.399494776,0.724364697,-3.312550689,0.000924494,0.010170754
"1138",2322,"Gadl1",1431.309865,-3.116422605,0.779429671,-3.998337144,6.38e-05,0.00142651
"1139",2324,"Rbms3",38.11383772,-4.612068131,1.298902527,-3.550742288,0.000384146,0.005416464
"1140",2325,"Cx3cr1",26.18049744,-3.654083188,1.068902978,-3.418535885,0.00062959,0.007685601
"1141",2327,"Entpd3",26.3623629,-6.091509975,1.39875861,-4.35494011,1.33e-05,0.000436176
"1142",2328,"Vipr1",96.79953234,-4.457985714,0.987062189,-4.516418282,6.29e-06,0.000245336
"1143",2329,"E530011L22Rik",5.419820019,-7.959481158,2.478709263,-3.211139474,0.001322097,0.013245969
"1144",2331,"Ano10",760.3498063,-2.281965493,0.58045547,-3.931336011,8.45e-05,0.001763599
"1145",2333,"Clec3b",74.60121685,-4.254542776,1.595968074,-2.665806946,0.007680378,0.04812056
"1146",2334,"Lars2",51621.74492,-3.453008778,1.122068149,-3.077361015,0.002088422,0.018650179
"1147",2338,"Bmp15",5.121486652,-10.93126984,2.179409717,-5.015702075,5.28e-07,3.5e-05
"1148",2341,"Magix",14.89197514,-6.629824537,2.495923984,-2.656260599,0.007901253,0.049143811
"1149",2342,"Wdr45",1196.051649,-2.509232701,0.609444228,-4.117247463,3.83e-05,0.000980507
"1150",2344,"Porcn",634.4745341,-2.168847359,0.579122518,-3.745057899,0.000180352,0.003102716
"1151",2348,"Syn1",4.524136995,-5.501887763,2.063606486,-2.666151613,0.007672508,0.048090856
"1152",2349,"Timp1",63.6181096,-4.637006408,1.616013775,-2.8694102,0.004112381,0.030487707
"1153",2351,"Rhox10",153.8897903,-4.281848153,1.039347593,-4.119746062,3.79e-05,0.000976434
"1154",2356,"Gpc3",46.23823406,-6.012097619,2.006913521,-2.995693415,0.002738216,0.022686598
"1155",2361,"Cd99l2",282.9841197,-2.057407058,0.713541224,-2.883375186,0.003934385,0.029566097
"1156",2362,"Xlr3a",37.30012621,-4.095362878,1.483454459,-2.760693362,0.00576788,0.039137551
"1157",2365,"Bgn",358.658674,-5.586409284,1.694173352,-3.297424834,0.000975758,0.010628223
"1158",2367,"Gab3",6.141074505,-7.232299514,2.018249405,-3.583451824,0.000339083,0.004972683
"1159",2371,"Pdk3",410.8644432,-2.511068671,0.408943631,-6.140378478,8.23e-10,1.92e-07
"1160",2373,"Amer1",89.82386542,-2.199058945,0.694583422,-3.166011274,0.001545448,0.014919592
"1161",2375,"Ophn1",79.27190589,-3.985507693,0.907102563,-4.393668207,1.11e-05,0.000379716
"1162",2376,"Gdpd2",2207.336019,-2.402024903,0.606027007,-3.963560824,7.38e-05,0.001589422
"1163",2378,"Itgb1bp2",161.739829,-4.822421918,1.390027415,-3.469299861,0.000521817,0.006789061
"1164",2383,"Magt1",1372.197319,-2.493003074,0.472700169,-5.273962732,1.34e-07,1.26e-05
"1165",2390,"Tmem35",95.94322817,-2.90051464,0.741558137,-3.911378616,9.18e-05,0.001858268
"1166",2391,"Drp2",31.10132901,-8.64097213,2.001311505,-4.317654751,1.58e-05,0.000495629
"1167",2393,"Gla",93.5552908,-3.136918248,0.761585104,-4.118933304,3.81e-05,0.000977137
"1168",2394,"Armcx2",16.0070905,-7.364194233,2.675291715,-2.752669622,0.005911152,0.039776046
"1169",2395,"Plp1",34.33213489,-4.054674012,1.158199398,-3.500842791,0.000463789,0.006280157
"1170",2398,"Col4a6",82.52673962,-3.845173158,1.324026557,-2.904151083,0.003682504,0.028255819
"1171",2399,"Col4a5",114.421136,-3.374876333,0.674995857,-4.999847476,5.74e-07,3.74e-05
"1172",2402,"Iqsec2",299.7527536,-2.014777537,0.746497727,-2.698973438,0.006955373,0.044771636
"1173",2405,"Phex",6.804105073,-7.145700918,2.444731461,-2.92289809,0.0034679,0.027041174
"1174",2406,"Reps2",57.14665506,-2.543854223,0.747597509,-3.40270559,0.000667221,0.008036462
"1175",2411,"Gpm6b",57.47538153,-6.107832111,1.387677575,-4.40147785,1.08e-05,0.000370496
